PROCNUM,ADJFACTOR,AGE2,RACE4,INCOME5,IRINSUR4,IRSEX,MALE,YOTMTHLP,WHITE,HISPB,NONE,SMHVST,YOUNG,VEREP,VESTR,adj_wt,p,r
17,1.0586,3,1,2,1,1,1,3,1,0,1,0,0,01,30051,276.34386557,0.880797078,1
17,1.0281,4,1,2,2,2,0,1,1,0,0,5,0,01,30016,1202.9259486,0.6224593312,1
17,1.0926,5,1,2,1,2,0,4,1,0,0,5,0,01,30016,348.50867933,0.6224593312,1
17,1.0414,6,1,2,1,2,0,2,1,0,0,4,0,02,30033,292.69641336,0.6899744811,1
17,1.0264,3,2,2,1,2,0,5,0,1,0,5,0,02,30028,1190.3259436,0.6224593312,0
17,1.0300,6,2,4,1,2,0,1,0,1,0,3,0,02,30060,1339.9734874,0.7502601056,1
17,1.0997,5,3,3,1,2,0,4,0,0,0,5,0,01,30034,1139.4033595,0.6224593312,1
17,1.0586,3,3,2,1,1,1,3,0,0,1,0,0,01,30022,1252.9821959,0.880797078,1
17,1.0196,3,4,1,1,1,1,2,0,1,1,0,0,01,30006,536.60080826,0.880797078,0
17,1.0407,5,1,2,1,1,1,1,1,0,0,5,0,02,30023,258.50852391,0.6224593312,0
17,1.0206,6,1,4,1,2,0,5,1,0,0,4,0,02,30004,1969.903184,0.6899744811,1
17,1.2322,2,4,3,1,2,0,4,0,1,1,0,1,02,30019,1419.6664479,0.880797078,1
17,1.0045,6,1,1,2,1,1,1,1,0,0,4,0,01,30033,1324.3777923,0.6899744811,1
17,1.1380,4,1,4,1,2,0,3,1,0,0,4,0,02,30049,3168.3355699,0.6899744811,1
17,1.1498,2,2,1,1,2,0,3,0,1,0,3,1,01,30047,2012.0731642,0.7502601056,1
17,1.0205,6,1,4,1,1,1,1,1,0,0,1,0,02,30027,2285.1237722,0.8455347349,1
17,1.1738,1,1,4,1,1,1,3,1,0,0,3,1,01,30030,1946.3888218,0.7502601056,1
17,1.0997,5,1,3,1,2,0,4,1,0,0,4,0,02,30009,860.77776846,0.6899744811,0
17,1.0296,3,1,4,1,2,0,5,1,0,0,2,0,01,30013,868.21181761,0.8021838886,0
17,1.0230,1,4,1,1,1,1,5,0,1,0,4,1,02,30050,1315.5802324,0.6899744811,1
17,1.0677,4,4,3,2,2,0,3,0,1,0,5,0,01,30037,1510.0402782,0.6224593312,0
17,1.0302,5,1,3,1,1,1,5,1,0,0,4,0,02,30055,159.93187958,0.6899744811,1
17,1.0852,4,2,2,1,2,0,2,0,1,0,2,0,02,30048,3108.0061096,0.8021838886,1
17,1.0598,6,4,2,1,2,0,3,0,1,1,0,0,02,30052,1303.0783083,0.880797078,1
17,1.0384,3,1,2,1,2,0,1,1,0,0,5,0,02,30035,514.3098169,0.6224593312,1
17,1.1039,5,1,4,1,2,0,4,1,0,0,1,0,02,30058,1883.6395324,0.8455347349,1
17,1.0852,4,1,2,1,2,0,2,1,0,0,5,0,02,30009,2483.874203,0.6224593312,1
17,1.0464,6,3,4,1,2,0,2,0,0,0,5,0,01,30041,66.455889747,0.6224593312,0
17,1.0185,3,1,1,1,2,0,1,1,0,1,0,0,02,30014,803.20868718,0.880797078,1
17,1.0550,4,3,2,1,2,0,1,0,0,0,3,0,01,30026,258.60386936,0.7502601056,0
17,1.1760,1,1,4,1,2,0,2,1,0,0,3,1,01,30016,2460.3080763,0.7502601056,1
17,1.0267,6,1,2,1,2,0,1,1,0,0,5,0,01,30015,941.10925752,0.6224593312,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,4,0,01,30028,1229.0035985,0.6899744811,0
17,1.0758,1,1,1,1,2,0,2,1,0,0,3,1,02,30021,563.74600574,0.7502601056,0
17,1.0593,3,1,2,1,2,0,2,1,0,1,0,0,01,30041,163.24195119,0.880797078,0
17,1.0679,5,1,3,1,1,1,2,1,0,1,0,0,02,30039,890.35086237,0.880797078,1
17,1.0135,5,3,1,1,1,1,5,0,0,0,5,0,01,30013,333.22151659,0.6224593312,1
17,1.0406,4,1,1,1,1,1,3,1,0,0,4,0,02,30027,1805.5238289,0.6899744811,1
17,1.0425,4,1,4,1,2,0,5,1,0,0,5,0,02,30014,1335.4434205,0.6224593312,0
17,1.1474,2,1,2,1,1,1,4,1,0,0,3,1,01,30040,1376.2250542,0.7502601056,1
17,1.0921,4,1,3,1,2,0,4,1,0,0,3,0,02,30001,1177.6871128,0.7502601056,0
17,1.0288,6,1,3,1,2,0,1,1,0,0,5,0,01,30051,1473.4891618,0.6224593312,1
17,1.0670,2,1,1,1,2,0,1,1,0,0,4,1,01,30017,231.35174654,0.6899744811,1
17,1.0593,4,1,3,1,2,0,1,1,0,0,4,0,02,30060,1380.2730267,0.6899744811,1
17,1.0670,6,1,4,1,2,0,3,1,0,0,5,0,01,30006,4584.2951373,0.6224593312,1
17,1.0407,3,2,2,1,1,1,4,0,1,0,3,0,01,30035,486.75191936,0.7502601056,1
17,1.0129,6,2,1,1,2,0,1,0,1,0,4,0,01,30013,11731.399217,0.6899744811,0
17,1.0287,3,2,1,1,2,0,2,0,1,1,0,0,02,30059,1443.0714381,0.880797078,1
17,1.1034,5,2,4,1,2,0,2,0,1,0,3,0,02,30032,897.07290766,0.7502601056,1
17,1.0955,4,4,4,1,2,0,2,0,1,1,0,0,02,30015,137.86179759,0.880797078,1
17,1.1498,2,2,1,1,2,0,3,0,1,0,5,1,02,30020,3261.3405605,0.6224593312,1
17,1.0197,6,1,3,1,1,1,1,1,0,1,0,0,01,30014,1641.174082,0.880797078,1
17,1.0267,6,1,2,1,2,0,1,1,0,0,4,0,01,30004,944.60361779,0.6899744811,1
17,1.0596,5,2,2,1,2,0,1,0,1,1,0,0,02,30018,1278.9935293,0.880797078,1
17,1.0379,4,4,2,1,2,0,5,0,1,1,0,0,02,30012,115.99918906,0.880797078,1
17,1.0855,4,2,2,1,2,0,4,0,1,1,0,0,01,30050,1541.5044425,0.880797078,1
17,1.0917,4,1,3,1,2,0,2,1,0,0,3,0,01,30027,364.34451074,0.7502601056,0
17,1.0593,3,3,2,1,2,0,2,0,0,0,5,0,01,30021,382.15345971,0.6224593312,0
17,1.0682,5,1,3,1,1,1,4,1,0,1,0,0,01,30004,1263.8530629,0.880797078,1
17,1.0926,5,2,2,1,2,0,4,0,1,0,5,0,01,30016,1820.5635579,0.6224593312,1
17,1.0442,5,1,3,1,2,0,5,1,0,0,1,0,02,30012,1140.1872059,0.8455347349,1
17,1.0955,4,1,4,1,2,0,2,1,0,0,5,0,01,30033,393.10877305,0.6224593312,0
17,1.0466,6,3,4,1,2,0,4,0,0,1,0,0,01,30015,22.827647389,0.880797078,1
17,1.0959,4,1,4,1,2,0,4,1,0,0,4,0,02,30025,883.19328124,0.6899744811,1
17,1.1037,2,2,1,1,2,0,2,0,1,1,0,1,01,30008,555.59847698,0.880797078,1
17,1.0464,6,1,4,1,2,0,2,1,0,0,5,0,01,30045,725.26547163,0.6224593312,0
17,1.0617,4,1,4,1,2,0,1,1,0,1,0,0,01,30035,150.96744343,0.880797078,1
17,1.0466,6,1,4,1,2,0,4,1,0,0,5,0,02,30031,600.47615999,0.6224593312,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,4,0,02,30038,4771.632788,0.6899744811,1
17,1.0440,6,1,3,1,1,1,3,1,0,1,0,0,01,30022,902.85714417,0.880797078,1
17,1.0666,3,4,4,1,2,0,2,0,1,0,4,0,01,30038,6465.6167086,0.6899744811,0
17,1.0959,4,1,4,1,2,0,4,1,0,0,5,0,01,30031,932.330659,0.6224593312,0
17,1.0466,6,1,4,1,2,0,4,1,0,0,3,0,01,30049,1163.9140026,0.7502601056,1
17,1.0200,6,1,1,1,2,0,2,1,0,0,2,0,02,30014,650.49086445,0.8021838886,1
17,1.0471,5,1,2,2,2,0,2,1,0,1,0,0,02,30034,226.97120073,0.880797078,1
17,1.0922,5,2,2,1,2,0,2,0,1,0,3,0,01,30030,710.16881976,0.7502601056,1
17,1.0962,3,1,4,1,2,0,3,1,0,0,4,0,02,30032,1283.1680585,0.6899744811,1
17,1.0445,5,1,1,1,2,0,2,1,0,0,3,0,02,30007,971.68559687,0.7502601056,0
17,1.0197,5,3,1,1,1,1,1,0,0,1,0,0,01,30022,2733.1217621,0.880797078,1
17,1.0460,5,1,4,1,2,0,5,1,0,0,3,0,02,30007,1150.1736881,0.7502601056,0
17,1.0317,6,1,4,1,1,1,2,1,0,0,4,0,01,30045,142.73327363,0.6899744811,0
17,1.1557,2,1,4,1,2,0,1,1,0,0,3,1,01,30001,399.67004372,0.7502601056,0
17,1.0917,4,3,3,1,2,0,2,0,0,0,4,0,02,30024,294.4547986,0.6899744811,0
17,1.0126,6,3,2,1,1,1,5,0,0,0,4,0,01,30008,851.99015838,0.6899744811,0
17,1.0550,4,1,2,1,2,0,1,1,0,0,5,0,02,30001,4412.4587833,0.6224593312,0
17,1.2542,1,1,4,1,2,0,3,1,0,0,4,1,01,30031,1136.9230108,0.6899744811,1
17,1.0666,3,3,4,1,2,0,2,0,0,0,5,0,01,30007,539.86089383,0.6224593312,0
17,1.0147,6,2,1,2,2,0,3,0,1,0,3,0,01,30048,1111.7194149,0.7502601056,1
17,1.0923,3,1,3,1,2,0,3,1,0,0,3,0,02,30021,4110.7297589,0.7502601056,1
17,1.0282,4,1,1,1,1,1,4,1,0,0,4,0,01,30021,783.29938673,0.6899744811,1
17,1.0598,6,2,2,1,2,0,3,0,1,1,0,0,02,30012,67.43500539,0.880797078,1
17,1.0679,5,1,3,1,1,1,2,1,0,0,5,0,02,30040,2808.3261035,0.6224593312,0
17,1.0066,6,1,1,2,2,0,1,1,0,1,0,0,02,30003,1293.7698689,0.880797078,1
17,1.0585,4,1,2,1,1,1,4,1,0,1,0,0,02,30014,1280.3313069,0.880797078,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,5,0,01,30001,599.72259343,0.6224593312,1
17,1.0184,6,1,2,1,2,0,5,1,0,0,3,0,01,30015,682.18779317,0.7502601056,1
17,1.0997,5,1,3,1,2,0,4,1,0,1,0,0,01,30008,1647.3695806,0.880797078,1
17,1.0342,6,1,4,2,2,0,3,1,0,0,4,0,02,30036,630.41572215,0.6899744811,1
17,1.1474,2,3,2,1,1,1,4,0,0,0,5,1,01,30020,1072.8394836,0.6224593312,1
17,1.0852,4,1,2,1,2,0,2,1,0,0,3,0,01,30019,671.38202719,0.7502601056,0
17,1.0185,3,4,1,1,2,0,1,0,1,1,0,0,02,30026,1878.40181,0.880797078,1
17,1.0458,6,1,4,1,1,1,3,1,0,0,4,0,01,30049,1512.0548151,0.6899744811,1
17,1.0127,3,2,1,1,2,0,5,0,1,0,4,0,01,30047,806.41803051,0.6899744811,0
17,1.2147,2,3,2,1,2,0,2,0,0,0,4,1,02,30030,164.97218615,0.6899744811,1
17,1.0926,5,1,2,1,2,0,4,1,0,1,0,0,01,30029,391.85187235,0.880797078,1
17,1.0593,3,1,2,1,2,0,2,1,0,0,3,0,02,30022,1721.4165777,0.7502601056,1
17,1.0415,6,1,2,1,2,0,4,1,0,1,0,0,02,30039,765.23429313,0.880797078,1
17,1.0317,6,1,4,1,1,1,2,1,0,0,4,0,02,30011,468.30105746,0.6899744811,1
17,1.0926,5,1,2,1,2,0,4,1,0,0,5,0,02,30010,2236.6334118,0.6224593312,1
17,1.0267,6,3,2,1,2,0,1,0,0,0,1,0,01,30059,461.51275389,0.8455347349,0
17,1.1028,2,1,3,1,2,0,5,1,0,0,3,1,01,30001,512.80247663,0.7502601056,1
17,1.0670,6,4,4,1,2,0,3,0,1,0,4,0,02,30010,1444.1443582,0.6899744811,1
17,1.0328,5,1,3,2,2,0,1,1,0,0,4,0,02,30017,3533.8887522,0.6899744811,1
17,1.0280,5,1,2,1,1,1,5,1,0,0,4,0,02,30014,2882.5500538,0.6899744811,1
17,1.0464,6,1,4,1,2,0,2,1,0,0,4,0,02,30058,1055.1543347,0.6899744811,1
17,1.0414,6,4,2,1,2,0,2,0,1,0,4,0,01,30037,1170.1264929,0.6899744811,1
17,1.0855,4,1,2,1,2,0,4,1,0,0,5,0,02,30007,3262.1783483,0.6224593312,0
17,1.0198,5,4,1,1,2,0,5,0,1,0,4,0,02,30028,6.9258247074,0.6899744811,0
17,1.0200,6,4,1,1,2,0,2,0,1,0,5,0,02,30033,30.383995239,0.6224593312,1
17,1.0183,4,4,1,1,2,0,5,0,1,1,0,0,01,30022,116.43883892,0.880797078,0
17,1.0266,4,2,1,1,2,0,1,0,1,1,0,0,01,30054,1002.6921739,0.880797078,1
17,1.1435,5,1,3,1,2,0,3,1,0,0,1,0,02,30054,816.41343142,0.8455347349,1
17,1.0852,4,1,2,1,2,0,2,1,0,1,0,0,02,30017,1205.5072038,0.880797078,1
17,1.0410,5,4,2,1,2,0,5,0,1,1,0,0,01,30035,1825.0441588,0.880797078,1
17,1.0910,5,1,2,1,1,1,3,1,0,0,2,0,01,30004,1935.3460017,0.8021838886,1
17,1.0959,4,1,4,1,2,0,4,1,0,0,5,0,01,30046,7555.4290886,0.6224593312,0
17,1.1697,1,4,3,1,2,0,4,0,1,1,0,1,02,30007,1464.1544359,0.880797078,1
17,1.0639,3,1,3,1,2,0,2,1,0,0,5,0,01,30004,1018.0659894,0.6224593312,1
17,1.0289,6,1,1,1,2,0,3,1,0,0,5,0,02,30043,594.59193256,0.6224593312,1
17,1.0596,5,1,2,1,2,0,1,1,0,0,5,0,02,30015,1610.083417,0.6224593312,1
17,1.1494,5,4,4,1,2,0,3,0,1,0,4,0,01,30058,1855.3192391,0.6899744811,1
17,1.0288,6,1,3,1,2,0,1,1,0,0,3,0,02,30050,1049.9013742,0.7502601056,0
17,1.2419,2,1,4,1,2,0,4,1,0,0,3,1,01,30046,1797.7960493,0.7502601056,1
17,1.0748,1,3,1,1,1,1,3,0,0,0,4,1,01,30021,2583.4941932,0.6899744811,1
17,1.0319,6,1,4,1,1,1,4,1,0,0,5,0,01,30051,162.65735438,0.6224593312,1
17,1.0464,6,1,4,1,2,0,2,1,0,1,0,0,02,30028,770.62506776,0.880797078,1
17,1.0955,2,1,2,1,2,0,5,1,0,0,5,1,01,30040,901.54760821,0.6224593312,1
17,1.0955,4,1,4,1,2,0,2,1,0,0,5,0,01,30045,1677.5027367,0.6224593312,1
17,1.0962,3,3,4,1,2,0,3,0,0,0,2,0,01,30039,707.24925635,0.8021838886,1
17,1.0300,6,1,4,1,2,0,1,1,0,1,0,0,02,30022,4560.5331988,0.880797078,1
17,1.0289,6,1,1,1,2,0,3,1,0,1,0,0,01,30029,4501.836595,0.880797078,0
17,1.0305,6,3,2,2,2,0,3,0,0,0,5,0,02,30055,39.862454901,0.6224593312,1
17,1.1557,2,1,4,1,2,0,1,1,0,0,2,1,01,30045,1855.9706473,0.8021838886,1
17,1.0414,6,4,2,1,2,0,2,0,1,1,0,0,01,30025,1812.4204091,0.880797078,1
17,1.0628,4,1,2,2,2,0,3,1,0,0,5,0,01,30005,173.51179546,0.6224593312,1
17,1.0710,5,1,4,1,1,1,4,1,0,0,5,0,02,30006,1744.9229737,0.6224593312,1
17,1.0997,5,1,3,1,2,0,4,1,0,0,4,0,02,30044,529.92858434,0.6899744811,0
17,1.0993,5,1,3,1,2,0,2,1,0,0,3,0,01,30031,1403.6836896,0.7502601056,1
17,1.1041,2,1,1,1,2,0,4,1,0,0,4,1,01,30023,335.41261273,0.6899744811,1
17,1.0643,5,1,1,1,2,0,3,1,0,1,0,0,02,30043,493.51017716,0.880797078,1
17,1.0379,4,4,2,1,2,0,5,0,1,1,0,0,01,30051,5909.3959313,0.880797078,1
17,1.0464,6,3,4,1,2,0,2,0,0,0,2,0,01,30046,589.51562583,0.8021838886,1
17,1.0211,3,3,3,2,2,0,1,0,0,1,0,0,02,30032,242.53951437,0.880797078,1
17,1.0282,3,1,3,1,1,1,1,1,0,0,1,0,02,30026,888.51744667,0.8455347349,1
17,1.0323,5,1,2,2,1,1,4,1,0,0,2,0,01,30011,190.06915938,0.8021838886,1
17,1.0922,5,1,2,1,2,0,2,1,0,0,3,0,02,30042,931.66408719,0.7502601056,1
17,1.0288,5,1,1,1,2,0,1,1,0,0,5,0,01,30028,792.1833266,0.6224593312,1
17,1.2409,2,1,4,1,2,0,2,1,0,0,3,1,01,30036,422.10379074,0.7502601056,1
17,1.0670,6,1,4,1,2,0,3,1,0,0,3,0,02,30038,692.92114288,0.7502601056,0
17,1.1494,5,2,4,1,2,0,3,0,1,0,5,0,02,30048,3083.7679718,0.6224593312,1
17,1.2156,2,4,2,1,2,0,4,0,1,0,5,1,01,30045,20.021678679,0.6224593312,0
17,1.0457,3,4,4,1,1,1,4,0,1,1,0,0,02,30022,1064.2826569,0.880797078,1
17,1.0917,4,1,3,1,2,0,2,1,0,0,3,0,01,30033,359.44092043,0.7502601056,1
17,1.0212,6,1,2,2,2,0,4,1,0,0,4,0,02,30013,3319.2392242,0.6899744811,1
17,1.0267,6,1,2,1,2,0,1,1,0,0,2,0,01,30039,872.75035222,0.8021838886,1
17,1.1230,4,2,2,1,2,0,3,0,1,1,0,0,02,30059,865.36147321,0.880797078,1
17,1.1230,4,2,2,1,2,0,3,0,1,1,0,0,01,30050,2990.9234074,0.880797078,1
17,1.0197,6,1,3,1,1,1,1,1,0,0,3,0,02,30018,1019.7586052,0.7502601056,1
17,1.0596,5,1,2,1,2,0,1,1,0,1,0,0,01,30028,1728.7127618,0.880797078,0
17,1.0955,2,1,2,1,2,0,5,1,0,1,0,1,01,30040,1808.4603217,0.880797078,1
17,1.0211,6,2,2,2,2,0,2,0,1,1,0,0,02,30038,3831.9371344,0.880797078,1
17,1.0926,5,1,2,1,2,0,4,1,0,0,4,0,01,30034,1187.5727438,0.6899744811,1
17,1.0464,6,1,4,1,2,0,2,1,0,0,4,0,01,30057,1090.1901156,0.6899744811,1
17,1.0384,3,1,2,1,2,0,1,1,0,0,4,0,02,30037,828.6451348,0.6899744811,0
17,1.0296,3,1,4,1,2,0,5,1,0,0,3,0,01,30005,1436.2825546,0.7502601056,1
17,1.0855,4,1,2,1,2,0,4,1,0,0,3,0,02,30022,502.9001749,0.7502601056,1
17,1.0644,6,1,3,1,2,0,3,1,0,0,3,0,02,30021,434.06011501,0.7502601056,0
17,1.0200,6,1,1,1,2,0,2,1,0,0,5,0,02,30025,223.84335606,0.6224593312,1
17,1.2156,2,1,2,1,2,0,4,1,0,0,5,1,01,30002,1126.7374444,0.6224593312,0
17,1.0922,5,3,2,1,2,0,2,0,0,1,0,0,01,30046,90.347135984,0.880797078,1
17,1.0670,6,4,4,1,2,0,3,0,1,1,0,0,01,30013,37.12800287,0.880797078,1
17,1.0413,4,2,1,1,2,0,4,0,1,1,0,0,01,30036,352.41583002,0.880797078,1
17,1.0464,6,4,4,1,2,0,2,0,1,0,4,0,02,30053,3820.4864743,0.6899744811,1
17,1.0129,6,2,1,1,2,0,1,0,1,0,1,0,01,30046,1288.2271524,0.8455347349,1
17,1.0596,5,4,2,1,2,0,1,0,1,0,5,0,02,30024,59.913407542,0.6224593312,1
17,1.0314,5,1,4,1,1,1,5,1,0,0,4,0,01,30006,973.03102352,0.6899744811,0
17,1.0227,5,1,1,2,2,0,2,1,0,0,2,0,01,30046,6573.9267,0.8021838886,1
17,1.0707,5,3,4,1,1,1,2,0,0,0,5,0,01,30040,115.01408405,0.6224593312,0
17,1.0628,4,4,2,2,2,0,3,0,1,0,2,0,01,30058,694.3403919,0.8021838886,1
17,1.0414,6,1,2,1,2,0,2,1,0,1,0,0,02,30001,634.0327183,0.880797078,0
17,1.1021,5,1,4,1,1,1,3,1,0,0,5,0,02,30036,389.93399492,0.6224593312,1
17,1.0981,5,1,3,1,1,1,3,1,0,0,3,0,02,30048,1365.5932814,0.7502601056,0
17,1.1039,5,1,4,1,2,0,4,1,0,0,5,0,01,30021,1962.6966537,0.6224593312,0
17,1.0758,1,2,1,1,2,0,2,0,1,1,0,1,01,30012,1910.0091673,0.880797078,1
17,1.0446,6,1,3,1,2,0,2,1,0,0,4,0,02,30032,3438.2785408,0.6899744811,0
17,1.0639,3,2,3,1,2,0,2,0,1,0,5,0,02,30030,1061.6295034,0.6224593312,0
17,1.0406,4,1,1,1,1,1,3,1,0,0,5,0,01,30022,1008.2205913,0.6224593312,1
17,1.0593,3,1,2,1,2,0,2,1,0,0,4,0,01,30036,566.22360503,0.6899744811,1
17,1.0922,5,1,2,1,2,0,2,1,0,1,0,0,01,30059,1387.1996786,0.880797078,1
17,1.0630,4,1,3,1,1,1,4,1,0,0,5,0,02,30027,2473.2424399,0.6224593312,0
17,1.1498,2,1,1,1,2,0,3,1,0,0,5,1,02,30017,1027.3241519,0.6224593312,0
17,1.0585,4,1,2,1,1,1,4,1,0,1,0,0,01,30032,462.0588915,0.880797078,0
17,1.0200,6,1,1,1,2,0,2,1,0,0,5,0,02,30002,832.45359378,0.6224593312,1
17,1.0304,5,1,1,1,1,1,2,1,0,1,0,0,01,30049,966.82910203,0.880797078,1
17,1.0447,6,1,3,1,2,0,4,1,0,0,5,0,01,30003,4733.2158049,0.6224593312,1
17,1.1494,5,1,4,1,2,0,3,1,0,0,4,0,02,30005,949.77133885,0.6899744811,1
17,1.0182,4,1,1,1,1,1,1,1,0,1,0,0,02,30043,226.71362577,0.880797078,1
17,1.0596,5,2,2,1,2,0,1,0,1,0,4,0,02,30030,1553.0873807,0.6899744811,0
17,1.0922,5,1,2,1,2,0,2,1,0,1,0,0,01,30052,938.13477641,0.880797078,1
17,1.0259,4,1,2,1,1,1,5,1,0,0,4,0,01,30032,2072.7701112,0.6899744811,1
17,1.2322,2,1,3,1,2,0,4,1,0,0,4,1,02,30039,3106.0534159,0.6899744811,1
17,1.0137,6,1,1,1,1,1,2,1,0,0,1,0,02,30024,278.72647871,0.8455347349,1
17,1.1435,5,4,3,1,2,0,3,0,1,1,0,0,01,30046,1229.7234246,0.880797078,1
17,1.3479,2,4,4,1,2,0,3,0,1,0,5,1,02,30007,1489.5699796,0.6224593312,0
17,1.0447,5,2,1,1,2,0,4,0,1,1,0,0,01,30023,3448.5583824,0.880797078,1
17,1.0642,3,4,3,1,2,0,4,0,1,0,4,0,01,30021,1643.5861899,0.6899744811,1
17,1.0959,4,1,4,1,2,0,4,1,0,0,4,0,01,30040,2838.7566858,0.6899744811,0
17,1.0384,3,1,2,1,2,0,1,1,0,0,1,0,01,30026,3718.4168922,0.8455347349,1
17,1.0192,4,1,2,2,1,1,1,1,0,0,5,0,01,30037,189.55474496,0.6224593312,0
17,1.0857,3,4,2,1,2,0,3,0,1,0,4,0,02,30038,239.73882512,0.6899744811,1
17,1.1021,5,2,4,1,1,1,3,0,1,0,3,0,01,30026,2576.9397234,0.7502601056,1
17,1.0376,4,1,2,1,1,1,1,1,0,1,0,0,01,30044,5420.6260062,0.880797078,1
17,1.0783,1,1,4,1,2,0,5,1,0,0,1,1,01,30037,677.46273023,0.8455347349,1
17,1.0466,6,1,4,1,2,0,4,1,0,0,3,0,02,30005,192.30253181,0.7502601056,0
17,1.0669,3,2,4,1,2,0,4,0,1,1,0,0,01,30042,876.69708066,0.880797078,1
17,1.0384,3,1,2,1,2,0,1,1,0,1,0,0,02,30044,662.32265999,0.880797078,1
17,1.0852,4,1,2,1,2,0,2,1,0,0,3,0,01,30039,803.22040093,0.7502601056,0
17,1.0200,6,1,1,1,2,0,2,1,0,0,5,0,02,30026,1766.5315657,0.6224593312,0
17,1.0670,6,1,4,1,2,0,3,1,0,0,5,0,01,30044,1734.8177633,0.6224593312,1
17,1.0669,5,1,4,1,2,0,1,1,0,0,5,0,01,30027,1489.8797364,0.6224593312,0
17,1.0206,6,3,4,1,2,0,5,0,0,0,5,0,02,30033,23.420239358,0.6224593312,1
17,1.0922,5,1,2,1,2,0,2,1,0,0,3,0,02,30058,3399.1611323,0.7502601056,1
17,1.0669,5,1,4,1,2,0,1,1,0,1,0,0,02,30011,7254.4054501,0.880797078,1
17,1.0384,3,2,2,1,2,0,1,0,1,0,3,0,02,30058,763.95420191,0.7502601056,0
17,1.0748,1,1,1,1,1,1,3,1,0,0,5,1,01,30053,454.55412244,0.6224593312,1
17,1.0201,6,2,1,1,2,0,4,0,1,0,5,0,01,30058,1035.6003805,0.6224593312,1
17,1.0670,6,1,4,1,2,0,3,1,0,0,4,0,01,30036,468.75204641,0.6899744811,1
17,1.1498,2,4,1,1,2,0,3,0,1,0,3,1,02,30003,137.96854071,0.7502601056,1
17,1.0439,3,1,3,1,1,1,4,1,0,0,2,0,01,30002,2935.6841548,0.8021838886,0
17,1.1094,1,1,1,1,2,0,3,1,0,0,3,1,01,30018,867.28538575,0.7502601056,1
17,1.0669,5,4,4,1,2,0,1,0,1,1,0,0,02,30048,1037.5253171,0.880797078,1
17,1.2419,2,1,4,1,2,0,4,1,0,0,5,1,02,30040,945.87729571,0.6224593312,0
17,1.0408,4,4,3,1,2,0,5,0,1,0,4,0,01,30006,992.80601145,0.6899744811,0
17,1.1325,4,4,3,1,2,0,3,0,1,0,4,0,02,30056,312.32952962,0.6899744811,1
17,1.1653,2,1,4,1,1,1,4,1,0,1,0,1,01,30043,1280.335464,0.880797078,0
17,1.1332,5,3,2,1,2,0,3,0,0,0,4,0,01,30018,58.138832428,0.6899744811,1
17,1.0280,5,1,2,1,1,1,5,1,0,0,3,0,01,30018,2180.6995798,0.7502601056,1
17,1.0670,6,3,4,1,2,0,3,0,0,0,5,0,02,30002,55.068559696,0.6224593312,1
17,1.0682,5,1,3,1,1,1,4,1,0,1,0,0,01,30033,147.31375284,0.880797078,0
17,1.0180,3,2,2,1,1,1,5,0,1,1,0,0,02,30004,1435.272148,0.880797078,1
17,1.0586,3,4,2,1,1,1,3,0,1,0,2,0,01,30028,3029.6780588,0.8021838886,1
17,1.3101,2,4,2,1,2,0,3,0,1,1,0,1,02,30018,499.58877275,0.880797078,1
17,1.0643,5,3,1,1,2,0,3,0,0,0,3,0,02,30032,2351.710732,0.7502601056,1
17,1.0763,5,4,4,2,2,0,3,0,1,0,3,0,01,30013,831.41002042,0.7502601056,1
17,1.0460,5,1,4,1,2,0,5,1,0,0,4,0,02,30045,3564.2136189,0.6899744811,1
17,1.0559,1,4,1,2,2,0,3,0,1,0,5,1,01,30029,183.86675289,0.6224593312,1
17,1.0855,4,1,2,1,2,0,4,1,0,0,5,0,02,30019,3863.767101,0.6224593312,1
17,1.0410,5,1,2,1,2,0,5,1,0,0,5,0,01,30032,1501.6348145,0.6224593312,1
17,1.0201,6,4,1,1,2,0,4,0,1,0,4,0,01,30013,2749.341448,0.6899744811,1
17,1.0593,3,1,2,1,2,0,2,1,0,0,5,0,02,30032,416.43947184,0.6224593312,1
17,1.0129,6,1,1,1,2,0,1,1,0,0,4,0,01,30049,812.73059826,0.6899744811,0
17,1.2266,1,1,2,1,2,0,3,1,0,0,3,1,02,30046,2289.8255723,0.7502601056,0
17,1.0926,5,3,2,1,2,0,4,0,0,0,5,0,01,30051,44.285090561,0.6224593312,1
17,1.0264,3,4,2,1,2,0,5,0,1,0,2,0,02,30040,1528.0899335,0.8021838886,1
17,1.3341,2,3,3,1,2,0,3,0,0,0,4,1,02,30033,362.94070129,0.6899744811,0
17,1.0593,3,1,2,1,2,0,2,1,0,0,1,0,02,30031,920.51009422,0.8455347349,1
17,1.1435,5,1,3,1,2,0,3,1,0,0,4,0,01,30048,1252.7226013,0.6899744811,0
17,1.1230,4,1,2,1,2,0,3,1,0,0,4,0,02,30057,813.30140306,0.6899744811,1
17,1.0205,6,1,4,1,1,1,1,1,0,0,3,0,01,30018,3531.5026989,0.7502601056,1
17,1.0710,5,1,4,1,1,1,4,1,0,0,4,0,02,30050,1600.4906444,0.6899744811,1
17,1.0593,3,3,2,1,2,0,2,0,0,1,0,0,01,30027,92.277033505,0.880797078,0
